Age,Gender,EducationLevel,ExperienceYears,JobTitle,City,Industry,Department,Salary
23,Female,Master,2,Data Scientist,San Francisco,Finance,Engineering,101526.13
23,Male,High School,33,Analyst,Boston,Education,Finance,95925.42
42,Male,High School,7,Analyst,New York,Education,Finance,93611.5
39,Female,Master,9,Manager,Seattle,Finance,Sales,94577.04
55,Female,Bachelor,8,Manager,Austin,Retail,Marketing,92413.68
32,Male,Master,13,Sales Executive,Austin,Tech,Marketing,91911.92
25,Male,PhD,26,Data Scientist,Austin,Retail,Finance,106278.1
30,Male,High School,31,Data Scientist,New York,Finance,Marketing,113905.77
53,Female,High School,3,Engineer,Austin,Tech,Marketing,81023.44
33,Female,Master,1,Engineer,Austin,Tech,Engineering,85546.87
55,Female,Bachelor,32,Sales Executive,Seattle,Tech,Human Resources,123706.6
52,Female,Bachelor,20,Data Scientist,New York,Retail,Human Resources,106293.22
31,Female,PhD,0,Engineer,Boston,Finance,Sales,98209.21
58,Female,High School,10,Data Scientist,Boston,Retail,Human Resources,91338.68
44,Male,Master,0,Data Scientist,Austin,Retail,Marketing,80736.39
55,Female,Master,10,Engineer,San Francisco,Healthcare,Engineering,117185.87
39,Female,High School,6,Manager,New York,Education,Human Resources,78470.17
26,Male,Master,1,Manager,San Francisco,Retail,Marketing,87013.37
55,Male,High School,14,Engineer,New York,Healthcare,Marketing,97187.07
24,Male,Bachelor,7,Sales Executive,New York,Finance,Finance,88755.45
53,Male,Bachelor,25,Analyst,Seattle,Healthcare,Finance,110954.22
33,Male,Master,34,Data Scientist,Austin,Retail,Human Resources,113387.76
56,Male,Bachelor,20,Analyst,Seattle,Finance,Finance,113832.27
39,Male,Bachelor,7,Engineer,San Francisco,Healthcare,Marketing,97727.86
32,Male,PhD,31,Data Scientist,San Francisco,Retail,Marketing,122741.48
31,Male,High School,7,Analyst,Boston,Finance,Finance,89460.63
26,Female,High School,9,Manager,Seattle,Finance,Engineering,78403.8
32,Female,Master,22,Sales Executive,Seattle,Education,Finance,92973.43
47,Female,High School,3,Analyst,Seattle,Retail,Engineering,83261.88
45,Male,PhD,29,Sales Executive,Boston,Education,Finance,123571.07
23,Female,Master,22,Manager,Seattle,Finance,Marketing,101991.06
23,Male,Master,4,Analyst,Seattle,Finance,Marketing,84289.56
40,Male,High School,20,Engineer,Seattle,Healthcare,Finance,92221.03
48,Male,Bachelor,5,Data Scientist,Seattle,Education,Sales,79472.11
43,Male,Bachelor,16,Manager,San Francisco,Tech,Engineering,110933.65
23,Female,Bachelor,24,Sales Executive,Austin,Retail,Sales,88613.01
44,Female,Bachelor,23,Sales Executive,San Francisco,Education,Marketing,121777.14
26,Male,PhD,21,Manager,Seattle,Finance,Engineering,111528.85
40,Female,Master,12,Engineer,New York,Healthcare,Finance,108710.42
31,Female,Bachelor,16,Engineer,New York,Retail,Engineering,93043.21
52,Male,PhD,13,Sales Executive,Boston,Retail,Engineering,104706.53
47,Female,Master,33,Manager,San Francisco,Healthcare,Human Resources,134469.2
41,Female,High School,25,Manager,Boston,Finance,Engineering,114780.61
33,Female,High School,18,Data Scientist,Boston,Tech,Marketing,91505.92
42,Male,PhD,25,Sales Executive,New York,Healthcare,Sales,125111.25
55,Female,Master,2,Engineer,San Francisco,Tech,Sales,110475.09
42,Female,Bachelor,1,Analyst,Austin,Education,Finance,76877.05
48,Male,Master,27,Engineer,San Francisco,Retail,Human Resources,128314.98
41,Female,Bachelor,1,Engineer,Boston,Finance,Sales,91710.53
38,Female,PhD,21,Analyst,Seattle,Tech,Sales,111296.13
51,Male,Bachelor,6,Sales Executive,Boston,Finance,Engineering,101232.94
57,Male,PhD,3,Data Scientist,San Francisco,Education,Marketing,100909.69
41,Female,Master,19,Engineer,New York,Tech,Marketing,113705.66
34,Male,Master,5,Engineer,San Francisco,Finance,Finance,101674.21
45,Female,Bachelor,8,Sales Executive,Austin,Finance,Marketing,94466.34
47,Male,Master,30,Sales Executive,Seattle,Education,Sales,115380.83
43,Male,Bachelor,25,Manager,Seattle,Healthcare,Engineering,108793.05
51,Male,Master,25,Sales Executive,Boston,Education,Marketing,125569.7
49,Female,High School,27,Sales Executive,San Francisco,Tech,Human Resources,128224.81
50,Female,Bachelor,4,Engineer,New York,Tech,Human Resources,98947.07
46,Male,PhD,9,Data Scientist,Austin,Retail,Human Resources,97793.16
40,Male,High School,17,Engineer,Boston,Finance,Marketing,99997.64
58,Female,PhD,14,Sales Executive,San Francisco,Tech,Engineering,128958.15
39,Male,Master,32,Manager,New York,Healthcare,Marketing,125569.29
47,Male,High School,4,Data Scientist,San Francisco,Healthcare,Sales,90597.72
45,Male,Master,21,Manager,New York,Education,Marketing,111195.87
58,Female,Bachelor,21,Analyst,San Francisco,Tech,Human Resources,116512.96
43,Female,PhD,21,Manager,San Francisco,Tech,Human Resources,126622.78
49,Male,Master,14,Manager,Boston,Retail,Engineering,101320.38
35,Male,PhD,16,Sales Executive,San Francisco,Retail,Finance,111135.25
23,Female,PhD,27,Sales Executive,San Francisco,Retail,Human Resources,111492.61
30,Female,Master,21,Sales Executive,Boston,Tech,Human Resources,105600.82
35,Male,Bachelor,20,Sales Executive,Boston,Education,Finance,98310.83
36,Male,PhD,16,Sales Executive,Seattle,Education,Marketing,103307.98
37,Male,Master,4,Manager,Seattle,Education,Human Resources,85842.38
39,Female,Bachelor,17,Analyst,Boston,Education,Engineering,94935.67
31,Male,Master,16,Sales Executive,Austin,Healthcare,Marketing,93791.14
25,Female,Bachelor,3,Analyst,New York,Tech,Marketing,86779.23
25,Male,PhD,6,Analyst,Boston,Finance,Human Resources,96377.59
34,Male,High School,24,Engineer,Seattle,Tech,Marketing,93734.87
46,Male,Master,8,Engineer,San Francisco,Education,Marketing,104108.39
28,Female,PhD,18,Data Scientist,Boston,Healthcare,Engineering,106934.36
25,Female,Master,8,Engineer,Boston,Healthcare,Marketing,92107.91
27,Male,Master,22,Sales Executive,Seattle,Tech,Human Resources,107160.33
36,Male,Bachelor,30,Analyst,Seattle,Finance,Human Resources,110759.8
34,Male,Master,31,Data Scientist,Austin,Education,Finance,117625.1
57,Female,Bachelor,30,Engineer,Seattle,Healthcare,Sales,114965.13
24,Male,PhD,16,Manager,Seattle,Education,Finance,93864.47
56,Male,Master,21,Data Scientist,Seattle,Education,Engineering,116949.25
37,Female,PhD,34,Sales Executive,San Francisco,Education,Engineering,124167.22
56,Female,High School,29,Analyst,Boston,Retail,Human Resources,110652.5
26,Male,PhD,25,Sales Executive,Boston,Education,Sales,106559.84
36,Female,Master,5,Sales Executive,Seattle,Education,Finance,78024.6
49,Female,High School,33,Manager,Austin,Finance,Sales,110598.77
56,Female,Bachelor,31,Manager,Seattle,Finance,Human Resources,131610.86
58,Female,High School,24,Analyst,Austin,Retail,Marketing,103580.45
57,Female,Master,12,Engineer,Boston,Retail,Human Resources,108241.69
30,Female,Master,1,Sales Executive,Austin,Education,Human Resources,70800.94
56,Female,PhD,4,Engineer,Austin,Healthcare,Sales,101438.87
49,Female,Bachelor,10,Analyst,New York,Healthcare,Engineering,113787.6
34,Male,Master,10,Sales Executive,Austin,Tech,Marketing,90814.6
24,Male,Master,23,Engineer,Austin,Healthcare,Marketing,98251.93
56,Female,Bachelor,13,Sales Executive,San Francisco,Healthcare,Engineering,114055.6
33,Female,Bachelor,29,Manager,Boston,Finance,Sales,114953.29
38,Male,PhD,34,Manager,Seattle,Tech,Sales,121102.91
53,Male,High School,20,Data Scientist,New York,Tech,Engineering,111719.18
41,Male,Bachelor,4,Analyst,Austin,Finance,Finance,97638.57
36,Male,Master,1,Engineer,San Francisco,Healthcare,Sales,96748.01
35,Male,Bachelor,33,Sales Executive,San Francisco,Healthcare,Engineering,129605.19
25,Female,Master,10,Data Scientist,Seattle,Tech,Finance,103780.94
26,Female,PhD,10,Analyst,Seattle,Healthcare,Human Resources,88931.9
58,Male,High School,8,Analyst,Boston,Tech,Marketing,99701.38
23,Female,PhD,5,Analyst,Austin,Healthcare,Engineering,78678.3
32,Male,Bachelor,33,Engineer,San Francisco,Education,Sales,118296.68
56,Male,Master,31,Manager,New York,Finance,Marketing,151475.1
53,Female,Bachelor,11,Data Scientist,Boston,Retail,Finance,98734.78
56,Female,Bachelor,31,Engineer,Austin,Education,Marketing,115532.03
53,Female,Bachelor,16,Sales Executive,Seattle,Healthcare,Engineering,96586.32
51,Female,Bachelor,3,Engineer,Austin,Retail,Human Resources,78474.98
41,Male,High School,32,Sales Executive,Seattle,Education,Finance,100322.55
47,Female,Master,8,Sales Executive,Austin,Finance,Finance,96351.21
47,Male,Bachelor,33,Analyst,New York,Retail,Finance,123644.03
28,Female,Master,29,Engineer,Boston,Retail,Marketing,109449.0
57,Female,High School,19,Manager,Seattle,Finance,Human Resources,108675.86
52,Male,Master,22,Sales Executive,New York,Education,Engineering,115267.91
46,Male,Master,34,Analyst,San Francisco,Retail,Engineering,133631.16
22,Male,High School,22,Manager,New York,Finance,Marketing,111422.68
32,Female,Bachelor,22,Engineer,New York,Education,Engineering,107956.74
42,Male,Master,22,Manager,New York,Healthcare,Engineering,116546.79
37,Female,PhD,27,Engineer,Seattle,Tech,Human Resources,122110.49
27,Male,Master,18,Sales Executive,San Francisco,Healthcare,Marketing,114340.7
24,Male,Bachelor,29,Data Scientist,Boston,Healthcare,Marketing,104763.74
57,Female,PhD,20,Data Scientist,New York,Tech,Finance,129258.96
58,Female,Bachelor,23,Sales Executive,Seattle,Healthcare,Engineering,109360.66
52,Male,Master,20,Manager,Seattle,Healthcare,Sales,115143.12
31,Male,High School,25,Engineer,Boston,Finance,Human Resources,104657.24
21,Female,Bachelor,25,Data Scientist,Austin,Finance,Human Resources,95603.91
45,Female,Bachelor,32,Engineer,San Francisco,Education,Sales,119777.04
44,Male,High School,3,Sales Executive,San Francisco,Retail,Finance,87798.15
37,Male,Master,8,Manager,New York,Education,Sales,91773.53
28,Female,Bachelor,7,Engineer,Austin,Finance,Sales,99598.59
47,Male,Master,1,Manager,San Francisco,Finance,Finance,111937.56
38,Male,Master,28,Data Scientist,New York,Tech,Sales,119531.43
47,Female,Master,22,Engineer,Austin,Tech,Finance,111420.36
42,Male,High School,5,Analyst,Seattle,Finance,Engineering,91679.04
36,Female,Master,20,Data Scientist,New York,Healthcare,Finance,112088.96
22,Female,Master,21,Manager,Austin,Education,Marketing,87198.53
25,Male,PhD,8,Sales Executive,Boston,Finance,Marketing,99950.5
38,Female,PhD,33,Analyst,San Francisco,Finance,Sales,140801.86
23,Female,PhD,25,Engineer,New York,Tech,Marketing,114226.91
47,Female,Bachelor,0,Data Scientist,Seattle,Education,Finance,76356.85
37,Male,Bachelor,4,Engineer,New York,Education,Engineering,91877.6
36,Male,PhD,21,Engineer,San Francisco,Retail,Finance,119355.28
26,Male,High School,3,Analyst,San Francisco,Finance,Human Resources,93316.02
27,Female,High School,1,Analyst,Austin,Retail,Sales,53238.1
34,Female,PhD,15,Analyst,Seattle,Tech,Engineering,102006.0
58,Male,Bachelor,15,Analyst,Austin,Retail,Sales,103249.25
35,Male,Bachelor,21,Sales Executive,Seattle,Healthcare,Human Resources,100465.5
53,Female,High School,0,Manager,New York,Finance,Marketing,90681.64
47,Male,Master,14,Analyst,New York,Finance,Human Resources,125834.62
49,Female,High School,23,Data Scientist,Austin,Education,Marketing,85378.15
57,Male,Master,3,Engineer,Boston,Retail,Sales,95137.76
25,Male,Bachelor,17,Analyst,San Francisco,Education,Sales,108078.63
49,Male,Bachelor,16,Data Scientist,Austin,Retail,Sales,85659.55
52,Male,PhD,6,Sales Executive,Austin,Retail,Finance,92618.07
26,Female,Bachelor,9,Data Scientist,New York,Tech,Engineering,84970.02
22,Male,Master,0,Data Scientist,San Francisco,Retail,Finance,91057.98
26,Female,High School,1,Sales Executive,Austin,Education,Human Resources,59904.34
24,Female,PhD,21,Sales Executive,New York,Retail,Engineering,110970.99
49,Male,Master,31,Engineer,New York,Retail,Sales,130444.4
45,Female,High School,28,Analyst,Austin,Finance,Sales,104074.67
29,Female,High School,34,Data Scientist,Austin,Finance,Sales,101022.04
23,Male,High School,16,Manager,New York,Finance,Marketing,99895.83
46,Male,Bachelor,11,Manager,Austin,Healthcare,Human Resources,95878.07
47,Male,High School,23,Engineer,San Francisco,Finance,Finance,121147.47
56,Male,Bachelor,29,Manager,New York,Healthcare,Human Resources,125127.92
52,Male,High School,29,Engineer,New York,Healthcare,Marketing,125399.21
21,Male,High School,19,Analyst,Austin,Education,Marketing,78300.2
36,Female,Bachelor,6,Engineer,Austin,Finance,Human Resources,95882.08
31,Female,Bachelor,6,Sales Executive,Austin,Retail,Marketing,71618.4
46,Male,Master,29,Sales Executive,San Francisco,Tech,Engineering,143987.83
21,Female,High School,11,Sales Executive,New York,Retail,Sales,75075.71
46,Female,Bachelor,30,Sales Executive,Boston,Finance,Finance,128920.65
48,Female,Master,17,Sales Executive,San Francisco,Retail,Marketing,109167.7
29,Male,Master,1,Sales Executive,San Francisco,Finance,Finance,104432.97
42,Male,Bachelor,32,Sales Executive,New York,Finance,Sales,127961.61
28,Male,High School,10,Sales Executive,Boston,Retail,Human Resources,78389.48
47,Male,Master,33,Sales Executive,New York,Healthcare,Sales,132828.7
59,Female,High School,15,Analyst,San Francisco,Education,Finance,110729.86
39,Male,High School,34,Sales Executive,Austin,Education,Engineering,104289.14
45,Male,Master,32,Engineer,New York,Education,Human Resources,115209.86
58,Male,Bachelor,20,Analyst,New York,Education,Marketing,120892.89
41,Female,High School,19,Manager,Austin,Tech,Engineering,102145.01
44,Female,PhD,7,Data Scientist,Boston,Finance,Sales,108467.22
44,Female,Bachelor,25,Analyst,Boston,Tech,Finance,114785.03
39,Male,Master,32,Sales Executive,New York,Education,Finance,128329.5
22,Male,PhD,25,Analyst,Austin,Education,Finance,104006.36
34,Female,High School,29,Data Scientist,New York,Retail,Sales,101342.13
52,Female,Bachelor,30,Data Scientist,Austin,Education,Human Resources,104994.62
52,Female,PhD,32,Sales Executive,San Francisco,Finance,Marketing,151172.3
48,Male,Bachelor,10,Sales Executive,Austin,Education,Engineering,89695.6
59,Male,High School,4,Engineer,New York,Education,Sales,93472.92
33,Female,Bachelor,1,Data Scientist,Seattle,Tech,Finance,75691.23
32,Female,PhD,12,Sales Executive,Boston,Finance,Marketing,106295.27
28,Female,Bachelor,17,Data Scientist,New York,Healthcare,Finance,100683.69
35,Male,Master,25,Engineer,Austin,Retail,Sales,99028.07
46,Male,Master,24,Manager,Austin,Healthcare,Finance,110163.84
32,Female,PhD,13,Data Scientist,Boston,Tech,Sales,103844.66
47,Female,Bachelor,4,Engineer,New York,Education,Finance,95786.61
38,Male,PhD,1,Engineer,Seattle,Retail,Sales,77818.07
56,Female,Bachelor,3,Engineer,San Francisco,Finance,Finance,109219.91
47,Male,High School,11,Analyst,Seattle,Retail,Marketing,78990.71
29,Male,Master,10,Sales Executive,San Francisco,Tech,Marketing,105277.58
59,Female,High School,3,Data Scientist,San Francisco,Education,Finance,93449.86
21,Male,Bachelor,8,Analyst,New York,Tech,Finance,93197.42
27,Male,High School,9,Data Scientist,San Francisco,Finance,Sales,95444.12
46,Male,PhD,26,Analyst,Austin,Healthcare,Sales,114119.04
27,Male,PhD,5,Sales Executive,San Francisco,Education,Sales,94333.53
27,Male,Bachelor,14,Engineer,San Francisco,Education,Human Resources,98755.07
28,Male,Master,30,Data Scientist,Boston,Tech,Finance,107653.25
36,Female,PhD,21,Engineer,Boston,Tech,Finance,113534.49
23,Male,Master,5,Sales Executive,New York,Tech,Finance,90918.19
30,Male,Bachelor,32,Data Scientist,New York,Education,Finance,109389.6
27,Male,Master,28,Manager,Austin,Tech,Sales,107594.8
41,Male,Bachelor,20,Manager,Boston,Retail,Sales,96185.04
57,Male,High School,29,Manager,Seattle,Retail,Human Resources,108922.7
51,Female,Bachelor,20,Sales Executive,New York,Retail,Sales,105775.33
43,Male,High School,21,Manager,New York,Education,Finance,98780.95
47,Male,Bachelor,19,Data Scientist,Boston,Tech,Finance,108779.12
42,Female,PhD,21,Manager,Boston,Finance,Engineering,126035.55
59,Male,PhD,10,Data Scientist,Austin,Tech,Sales,123783.48
47,Female,Master,30,Sales Executive,Boston,Education,Engineering,116798.72
24,Female,Bachelor,12,Engineer,San Francisco,Retail,Finance,95861.67
44,Male,Bachelor,17,Analyst,Seattle,Education,Sales,93777.43
43,Female,Bachelor,21,Manager,San Francisco,Tech,Finance,121281.72
39,Female,Master,16,Analyst,San Francisco,Education,Engineering,117010.58
23,Male,PhD,24,Engineer,San Francisco,Finance,Engineering,126143.56
47,Male,Bachelor,31,Sales Executive,New York,Education,Marketing,123057.15
23,Female,Master,14,Sales Executive,San Francisco,Healthcare,Marketing,105724.68
48,Female,Bachelor,12,Engineer,New York,Education,Sales,101055.55
37,Male,High School,25,Analyst,Boston,Tech,Sales,101365.09
51,Male,Bachelor,10,Manager,Seattle,Healthcare,Sales,93746.99
30,Male,High School,12,Data Scientist,Seattle,Retail,Sales,70386.52
42,Male,Master,32,Sales Executive,San Francisco,Tech,Sales,138188.19
50,Male,Master,0,Engineer,Seattle,Finance,Sales,106356.73
41,Female,PhD,26,Analyst,New York,Education,Sales,114450.92
56,Female,Bachelor,31,Manager,Boston,Education,Engineering,124190.26
43,Female,Master,14,Analyst,San Francisco,Tech,Engineering,115277.78
58,Female,PhD,30,Manager,Austin,Education,Engineering,120800.3
32,Male,Bachelor,5,Data Scientist,Seattle,Education,Finance,78716.0
45,Female,Master,24,Data Scientist,Seattle,Retail,Human Resources,102484.4
40,Female,High School,17,Engineer,San Francisco,Education,Finance,103171.21
27,Female,Master,21,Engineer,Seattle,Education,Sales,95031.59
49,Male,High School,30,Manager,Seattle,Retail,Human Resources,102781.72
49,Male,PhD,8,Manager,Austin,Education,Engineering,103383.33
33,Male,PhD,2,Manager,New York,Retail,Engineering,82750.21
23,Male,Bachelor,32,Manager,San Francisco,Finance,Marketing,120661.3
22,Female,Bachelor,26,Data Scientist,San Francisco,Education,Sales,97101.33
36,Female,Bachelor,0,Engineer,Austin,Tech,Sales,78654.68
50,Female,PhD,8,Engineer,Austin,Healthcare,Marketing,98525.15
58,Female,High School,4,Sales Executive,New York,Finance,Finance,99392.28
26,Female,Bachelor,14,Engineer,Boston,Education,Marketing,88414.16
27,Female,Bachelor,8,Engineer,San Francisco,Tech,Sales,99558.25
25,Female,PhD,27,Analyst,Seattle,Healthcare,Engineering,115413.22
27,Female,High School,12,Analyst,New York,Retail,Marketing,98153.9
54,Male,Master,23,Sales Executive,San Francisco,Education,Human Resources,122152.78
52,Female,Bachelor,9,Manager,New York,Retail,Engineering,94626.63
33,Female,Master,21,Sales Executive,Boston,Finance,Finance,112523.03
50,Male,Master,21,Sales Executive,San Francisco,Healthcare,Engineering,124435.33
45,Female,Bachelor,19,Data Scientist,Seattle,Healthcare,Finance,110167.36
41,Female,PhD,9,Engineer,San Francisco,Retail,Engineering,110108.16
41,Male,Bachelor,9,Data Scientist,New York,Retail,Sales,87778.47
48,Male,High School,25,Engineer,Boston,Finance,Finance,108996.36
40,Female,High School,24,Sales Executive,New York,Tech,Finance,112406.71
54,Male,Bachelor,27,Engineer,New York,Education,Marketing,117961.5
25,Male,Master,12,Manager,Austin,Tech,Engineering,96579.17
38,Male,High School,14,Manager,New York,Healthcare,Finance,98577.47
59,Male,High School,5,Sales Executive,Boston,Education,Finance,84277.19
31,Female,Bachelor,11,Analyst,Seattle,Finance,Engineering,87620.65
37,Male,Bachelor,18,Manager,Austin,Tech,Engineering,98225.43
42,Male,PhD,31,Sales Executive,New York,Tech,Human Resources,130292.49
57,Female,Bachelor,10,Data Scientist,San Francisco,Education,Marketing,114197.43
40,Male,Bachelor,32,Analyst,Austin,Finance,Finance,118696.91
26,Male,High School,1,Manager,Boston,Finance,Engineering,80597.63
54,Male,High School,14,Sales Executive,San Francisco,Tech,Finance,104853.82
34,Female,High School,4,Sales Executive,Boston,Tech,Human Resources,78614.15
43,Male,Master,14,Data Scientist,San Francisco,Retail,Human Resources,108264.32
40,Male,High School,9,Data Scientist,Seattle,Education,Finance,71627.57
33,Male,High School,16,Analyst,Boston,Finance,Marketing,100615.56
52,Male,Bachelor,33,Manager,San Francisco,Healthcare,Sales,136267.89
46,Male,PhD,23,Sales Executive,Boston,Education,Finance,113352.96
34,Male,High School,9,Analyst,Austin,Retail,Human Resources,80342.68
56,Female,PhD,29,Analyst,Boston,Education,Marketing,133123.17
28,Male,High School,2,Data Scientist,Boston,Tech,Engineering,78618.8
42,Female,High School,2,Sales Executive,San Francisco,Education,Marketing,87695.98
42,Female,PhD,4,Engineer,Boston,Education,Marketing,99978.78
36,Female,Bachelor,27,Data Scientist,Seattle,Education,Finance,94549.2
47,Female,High School,13,Sales Executive,New York,Healthcare,Marketing,99874.27
30,Male,PhD,10,Analyst,Austin,Retail,Engineering,83778.73
45,Male,High School,7,Analyst,San Francisco,Education,Finance,91186.04
51,Male,Master,7,Manager,Boston,Education,Human Resources,99749.98
41,Male,Master,11,Engineer,Boston,Healthcare,Engineering,95478.27
47,Male,Master,14,Data Scientist,Boston,Finance,Finance,104848.4
37,Male,Master,18,Manager,Austin,Education,Finance,107601.96
53,Female,Bachelor,27,Manager,New York,Education,Sales,115477.88
51,Male,Master,6,Engineer,Seattle,Finance,Engineering,99280.34
46,Male,PhD,6,Data Scientist,Seattle,Education,Marketing,101971.78
41,Female,High School,29,Data Scientist,San Francisco,Education,Engineering,111489.89
56,Male,PhD,17,Analyst,New York,Education,Engineering,113651.33
21,Female,Master,23,Data Scientist,New York,Retail,Sales,96922.53
24,Male,Bachelor,5,Manager,Austin,Tech,Marketing,74844.24
24,Male,Master,3,Analyst,Boston,Retail,Sales,72645.87
46,Female,Master,2,Data Scientist,New York,Finance,Sales,100835.02
24,Male,Bachelor,5,Engineer,Boston,Retail,Sales,72763.0
29,Male,Bachelor,25,Manager,Austin,Retail,Engineering,97357.87
50,Female,Bachelor,10,Sales Executive,San Francisco,Healthcare,Sales,118361.17
24,Male,Bachelor,28,Engineer,San Francisco,Finance,Human Resources,125544.94
25,Male,Bachelor,19,Engineer,Boston,Finance,Marketing,100361.24
43,Male,Bachelor,9,Data Scientist,Boston,Finance,Marketing,93447.06
36,Male,High School,25,Analyst,New York,Retail,Sales,104507.37
42,Female,Master,26,Analyst,Austin,Finance,Engineering,111883.78
57,Female,Master,13,Manager,San Francisco,Healthcare,Finance,117653.02
28,Female,Bachelor,11,Data Scientist,New York,Education,Finance,98079.52
53,Female,PhD,22,Analyst,Seattle,Retail,Engineering,122021.99
58,Female,Bachelor,20,Sales Executive,New York,Education,Sales,114891.23
36,Male,High School,7,Data Scientist,Boston,Education,Sales,86134.41
25,Male,PhD,8,Data Scientist,Seattle,Retail,Human Resources,91457.83
36,Female,High School,23,Analyst,New York,Retail,Finance,102287.01
27,Female,PhD,30,Engineer,Austin,Finance,Finance,117143.04
21,Male,PhD,24,Data Scientist,San Francisco,Healthcare,Marketing,114721.35
29,Female,Bachelor,16,Engineer,Seattle,Retail,Sales,85722.35
38,Female,High School,28,Manager,Austin,Education,Engineering,90583.87
23,Male,PhD,2,Manager,New York,Retail,Sales,84114.19
44,Male,High School,20,Analyst,Boston,Healthcare,Sales,102991.63
48,Female,Bachelor,7,Manager,Boston,Tech,Human Resources,92850.1
30,Female,Bachelor,13,Analyst,Austin,Education,Engineering,90723.02
29,Male,Bachelor,15,Analyst,Boston,Tech,Human Resources,95731.02
33,Female,Bachelor,17,Engineer,San Francisco,Tech,Human Resources,112413.52
55,Female,Master,30,Engineer,Austin,Healthcare,Human Resources,119434.89
43,Male,PhD,10,Manager,Austin,Retail,Human Resources,97659.0
37,Female,Master,19,Engineer,Boston,Tech,Sales,101853.67
27,Female,Bachelor,3,Data Scientist,Austin,Finance,Marketing,83615.78
36,Female,PhD,19,Sales Executive,New York,Retail,Sales,112584.77
56,Male,PhD,30,Data Scientist,Seattle,Education,Human Resources,131415.82
40,Male,High School,19,Data Scientist,Seattle,Retail,Human Resources,78965.54
44,Male,Bachelor,10,Analyst,Boston,Healthcare,Marketing,91642.33
25,Female,Master,0,Sales Executive,San Francisco,Healthcare,Finance,81599.73
26,Female,High School,17,Analyst,San Francisco,Education,Engineering,90802.21
48,Female,PhD,32,Engineer,Boston,Education,Human Resources,125464.37
25,Male,Master,17,Engineer,Boston,Education,Human Resources,97450.21
59,Female,Bachelor,30,Sales Executive,Austin,Healthcare,Sales,128733.92
58,Male,Master,34,Manager,San Francisco,Retail,Human Resources,142752.33
22,Female,Master,14,Engineer,Seattle,Tech,Human Resources,89561.7
59,Female,Master,5,Data Scientist,Boston,Tech,Engineering,108103.83
41,Male,High School,7,Sales Executive,Seattle,Finance,Sales,95625.84
57,Female,PhD,21,Sales Executive,Seattle,Healthcare,Finance,119000.78
38,Female,Master,0,Engineer,San Francisco,Education,Human Resources,93682.95
32,Male,PhD,12,Engineer,Seattle,Retail,Human Resources,91852.13
37,Female,High School,23,Analyst,Austin,Healthcare,Finance,96915.78
57,Female,Bachelor,20,Analyst,Austin,Finance,Marketing,115568.04
58,Female,Bachelor,3,Data Scientist,San Francisco,Tech,Finance,107710.3
35,Female,Master,6,Sales Executive,Austin,Retail,Finance,90186.56
27,Male,High School,11,Manager,Boston,Tech,Sales,89517.84
34,Female,Bachelor,12,Manager,San Francisco,Retail,Finance,88902.9
21,Male,High School,15,Sales Executive,Seattle,Education,Sales,68507.16
58,Female,High School,5,Data Scientist,Boston,Retail,Finance,89086.85
23,Female,Master,13,Analyst,San Francisco,Education,Human Resources,98992.86
57,Female,Master,30,Analyst,Seattle,Healthcare,Human Resources,114750.04
51,Male,High School,34,Analyst,Seattle,Tech,Marketing,106999.73
33,Female,High School,9,Manager,Seattle,Retail,Finance,74253.91
38,Female,Master,16,Manager,Seattle,Retail,Engineering,96284.54
37,Male,High School,29,Data Scientist,Seattle,Finance,Finance,110969.41
37,Male,Master,6,Manager,San Francisco,Tech,Engineering,101470.82
31,Female,PhD,17,Engineer,Austin,Healthcare,Finance,97714.48
40,Male,High School,18,Manager,Seattle,Education,Sales,87486.87
30,Male,Master,14,Analyst,Boston,Healthcare,Human Resources,99465.33
49,Female,High School,21,Data Scientist,San Francisco,Finance,Engineering,112853.21
54,Male,Master,29,Sales Executive,New York,Healthcare,Engineering,129097.06
37,Female,High School,19,Sales Executive,Austin,Education,Finance,92596.34
33,Male,Bachelor,31,Data Scientist,Boston,Tech,Human Resources,110741.93
59,Male,Bachelor,24,Engineer,Seattle,Finance,Marketing,121301.82
47,Female,High School,22,Sales Executive,San Francisco,Retail,Engineering,110578.43
46,Female,Bachelor,4,Analyst,San Francisco,Retail,Human Resources,91709.87
48,Female,High School,29,Sales Executive,Seattle,Tech,Human Resources,109492.14
33,Male,High School,26,Sales Executive,Boston,Healthcare,Engineering,93999.28
32,Female,PhD,6,Analyst,San Francisco,Retail,Sales,102430.39
48,Female,PhD,4,Manager,Austin,Finance,Sales,103814.33
22,Female,Bachelor,14,Engineer,Boston,Education,Finance,90830.92
57,Male,PhD,7,Analyst,Seattle,Healthcare,Finance,109889.25
54,Female,PhD,8,Analyst,Boston,Education,Human Resources,110907.36
43,Female,High School,10,Data Scientist,Boston,Healthcare,Engineering,95643.17
49,Male,Master,21,Engineer,New York,Finance,Sales,121880.08
55,Female,High School,33,Manager,Seattle,Education,Human Resources,114897.74
31,Female,PhD,34,Analyst,Austin,Finance,Sales,127872.48
53,Female,High School,12,Manager,Seattle,Education,Engineering,87381.8
31,Female,Bachelor,10,Analyst,New York,Healthcare,Sales,99665.97
29,Male,Master,31,Analyst,Seattle,Finance,Marketing,116956.3
34,Female,PhD,14,Data Scientist,Seattle,Healthcare,Finance,104198.2
29,Female,PhD,0,Sales Executive,Austin,Healthcare,Sales,88017.18
